"data_id","age","language","form","birth_order","ethnicity","sex","zygosity","original_id","norming","longitudinal","source_name","mom_ed","measure","vocab","cross_sectional","demo","n","demo_label"
129425,23,"English (American)","WS","Fourth","Black","Male",NA,"L898",TRUE,FALSE,"Marchman","Secondary","production",160,TRUE,"All Data",4867,"All Data (n = 4867)"
129426,20,"English (American)","WS","Third","Other","Male",NA,"L900",TRUE,FALSE,"Marchman","Some Secondary","production",23,TRUE,"All Data",4867,"All Data (n = 4867)"
129427,26,"English (American)","WS","Second","White","Male",NA,"L907",TRUE,FALSE,"Marchman","Secondary","production",247,TRUE,"All Data",4867,"All Data (n = 4867)"
129428,30,"English (American)","WS","Third","Hispanic","Male",NA,"L913",TRUE,FALSE,"Marchman","Some College","production",117,TRUE,"All Data",4867,"All Data (n = 4867)"
129429,28,"English (American)","WS","Sixth","White","Female",NA,"L916",TRUE,FALSE,"Marchman","Some Secondary","production",387,TRUE,"All Data",4867,"All Data (n = 4867)"
129430,29,"English (American)","WS","Fourth","Black","Male",NA,"L918",TRUE,FALSE,"Marchman","Some College","production",375,TRUE,"All Data",4867,"All Data (n = 4867)"
129431,25,"English (American)","WS","Fourth","Other","Male",NA,"L923",TRUE,FALSE,"Marchman","Secondary","production",564,TRUE,"All Data",4867,"All Data (n = 4867)"
129432,27,"English (American)","WS","Sixth","White","Male",NA,"L924",TRUE,FALSE,"Marchman","Some College","production",300,TRUE,"All Data",4867,"All Data (n = 4867)"
129433,19,"English (American)","WS","Second","Other","Female",NA,"L925",TRUE,FALSE,"Marchman","Secondary","production",111,TRUE,"All Data",4867,"All Data (n = 4867)"
129434,25,"English (American)","WS","Second","Other","Male",NA,"L926",TRUE,FALSE,"Marchman","Secondary","production",178,TRUE,"All Data",4867,"All Data (n = 4867)"
129435,22,"English (American)","WS","Second","White","Female",NA,"L927",TRUE,FALSE,"Marchman","Some Secondary","production",44,TRUE,"All Data",4867,"All Data (n = 4867)"
129436,20,"English (American)","WS","Second","Hispanic","Male",NA,"L930",TRUE,FALSE,"Marchman","Some Graduate","production",296,TRUE,"All Data",4867,"All Data (n = 4867)"
129437,26,"English (American)","WS","Third","White","Male",NA,"L936",TRUE,FALSE,"Marchman","Some Secondary","production",183,TRUE,"All Data",4867,"All Data (n = 4867)"
129438,30,"English (American)","WS","Second","White","Female",NA,"L939",TRUE,FALSE,"Marchman","Some College","production",451,TRUE,"All Data",4867,"All Data (n = 4867)"
129439,22,"English (American)","WS","Second","Other","Female",NA,"L940",TRUE,FALSE,"Marchman","Some College","production",385,TRUE,"All Data",4867,"All Data (n = 4867)"
129440,23,"English (American)","WS","Fourth","White","Female",NA,"L941",TRUE,FALSE,"Marchman","Some Secondary","production",169,TRUE,"All Data",4867,"All Data (n = 4867)"
129441,25,"English (American)","WS","Third","Black","Female",NA,"L945",TRUE,FALSE,"Marchman","Some College","production",551,TRUE,"All Data",4867,"All Data (n = 4867)"
129442,22,"English (American)","WS","Second","White","Female",NA,"L948",TRUE,FALSE,"Marchman","Secondary","production",49,TRUE,"All Data",4867,"All Data (n = 4867)"
129443,27,"English (American)","WS","Fifth","Black","Male",NA,"L955",TRUE,FALSE,"Marchman","Secondary","production",262,TRUE,"All Data",4867,"All Data (n = 4867)"
129444,18,"English (American)","WS","Third","Black","Male",NA,"L956",TRUE,FALSE,"Marchman","Secondary","production",23,TRUE,"All Data",4867,"All Data (n = 4867)"
129445,20,"English (American)","WS","Third","Hispanic","Male",NA,"L958",TRUE,FALSE,"Marchman","Some Secondary","production",4,TRUE,"All Data",4867,"All Data (n = 4867)"
129446,18,"English (American)","WS","Third","Other","Male",NA,"L963",TRUE,FALSE,"Marchman","Some Secondary","production",99,TRUE,"All Data",4867,"All Data (n = 4867)"
129447,20,"English (American)","WS","Third","Hispanic","Male",NA,"L964",TRUE,FALSE,"Marchman","Some College","production",104,TRUE,"All Data",4867,"All Data (n = 4867)"
129448,23,"English (American)","WS","Third","White","Male",NA,"L970",TRUE,FALSE,"Marchman","Secondary","production",259,TRUE,"All Data",4867,"All Data (n = 4867)"
129449,26,"English (American)","WS","Second","White","Male",NA,"LN002",TRUE,FALSE,"Marchman","Secondary","production",131,TRUE,"All Data",4867,"All Data (n = 4867)"
129450,27,"English (American)","WS","Fourth","White","Male",NA,"LN008",TRUE,FALSE,"Marchman","Secondary","production",503,TRUE,"All Data",4867,"All Data (n = 4867)"
129451,27,"English (American)","WS","First","White","Female",NA,"LN009",TRUE,FALSE,"Marchman","Secondary","production",522,TRUE,"All Data",4867,"All Data (n = 4867)"
129452,26,"English (American)","WS","Fourth","White","Female",NA,"LN010",TRUE,FALSE,"Marchman","Secondary","production",547,TRUE,"All Data",4867,"All Data (n = 4867)"
129453,21,"English (American)","WS","Third","White","Male",NA,"LN015",TRUE,FALSE,"Marchman","Secondary","production",476,TRUE,"All Data",4867,"All Data (n = 4867)"
129454,28,"English (American)","WS","First","White","Female",NA,"LN021",TRUE,FALSE,"Marchman","Secondary","production",451,TRUE,"All Data",4867,"All Data (n = 4867)"
129455,26,"English (American)","WS","Third","White","Male",NA,"LN024",TRUE,FALSE,"Marchman","Secondary","production",47,TRUE,"All Data",4867,"All Data (n = 4867)"
129456,26,"English (American)","WS","Second","White","Male",NA,"LN027",TRUE,FALSE,"Marchman","Secondary","production",570,TRUE,"All Data",4867,"All Data (n = 4867)"
129457,29,"English (American)","WS","Second","White","Male",NA,"LN028",TRUE,FALSE,"Marchman","Secondary","production",75,TRUE,"All Data",4867,"All Data (n = 4867)"
129458,25,"English (American)","WS","Second","White","Female",NA,"LN030",TRUE,FALSE,"Marchman","Secondary","production",541,TRUE,"All Data",4867,"All Data (n = 4867)"
129459,30,"English (American)","WS","Second","White","Male",NA,"LN031",TRUE,FALSE,"Marchman","Secondary","production",603,TRUE,"All Data",4867,"All Data (n = 4867)"
129460,25,"English (American)","WS","First","White","Female",NA,"LN082",TRUE,FALSE,"Marchman","Secondary","production",139,TRUE,"All Data",4867,"All Data (n = 4867)"
129461,27,"English (American)","WS","First","White","Female",NA,"LN095",TRUE,FALSE,"Marchman","Secondary","production",215,TRUE,"All Data",4867,"All Data (n = 4867)"
129462,27,"English (American)","WS","First","White","Female",NA,"LN099",TRUE,FALSE,"Marchman","Secondary","production",677,TRUE,"All Data",4867,"All Data (n = 4867)"
129463,25,"English (American)","WS","Third","White","Female",NA,"LN182",TRUE,FALSE,"Marchman","Secondary","production",23,TRUE,"All Data",4867,"All Data (n = 4867)"
129464,28,"English (American)","WS","Third","White","Male",NA,"LN211",TRUE,FALSE,"Marchman","Secondary","production",414,TRUE,"All Data",4867,"All Data (n = 4867)"
129465,27,"English (American)","WS","Fourth","White","Female",NA,"LN216",TRUE,FALSE,"Marchman","Secondary","production",134,TRUE,"All Data",4867,"All Data (n = 4867)"
129466,25,"English (American)","WS","Third","White","Female",NA,"LN231",TRUE,FALSE,"Marchman","Secondary","production",163,TRUE,"All Data",4867,"All Data (n = 4867)"
129467,25,"English (American)","WS","First","White","Male",NA,"LN301",TRUE,FALSE,"Marchman","Secondary","production",479,TRUE,"All Data",4867,"All Data (n = 4867)"
129468,27,"English (American)","WS","Second","White","Female",NA,"LN311",TRUE,FALSE,"Marchman","Secondary","production",366,TRUE,"All Data",4867,"All Data (n = 4867)"
129469,28,"English (American)","WS","Second","White","Male",NA,"LN312",TRUE,FALSE,"Marchman","Secondary","production",433,TRUE,"All Data",4867,"All Data (n = 4867)"
129470,27,"English (American)","WS","Fourth","White","Male",NA,"LN313",TRUE,FALSE,"Marchman","Secondary","production",29,TRUE,"All Data",4867,"All Data (n = 4867)"
129471,27,"English (American)","WS","First","White","Male",NA,"LN314",TRUE,FALSE,"Marchman","Secondary","production",424,TRUE,"All Data",4867,"All Data (n = 4867)"
129472,27,"English (American)","WS","Third","White","Female",NA,"LN344",TRUE,FALSE,"Marchman","Secondary","production",295,TRUE,"All Data",4867,"All Data (n = 4867)"
129473,30,"English (American)","WS","Second","Black","Female",NA,"LSU002T",TRUE,FALSE,"Marchman","College","production",324,TRUE,"All Data",4867,"All Data (n = 4867)"
129474,19,"English (American)","WS","Fourth","Black","Female",NA,"LSU003T",TRUE,FALSE,"Marchman","Some College","production",60,TRUE,"All Data",4867,"All Data (n = 4867)"
129475,25,"English (American)","WS","Fourth","Other","Male",NA,"LSU004T",TRUE,FALSE,"Marchman","College","production",45,TRUE,"All Data",4867,"All Data (n = 4867)"
129476,25,"English (American)","WS","First","Black","Male",NA,"LSU005T",TRUE,FALSE,"Marchman","Some Secondary","production",38,TRUE,"All Data",4867,"All Data (n = 4867)"
129477,27,"English (American)","WS","Second","Black","Female",NA,"LSU006T",TRUE,FALSE,"Marchman","Some Secondary","production",307,TRUE,"All Data",4867,"All Data (n = 4867)"
129478,24,"English (American)","WS","First","Black","Female",NA,"LSU010T",TRUE,FALSE,"Marchman","Some Secondary","production",172,TRUE,"All Data",4867,"All Data (n = 4867)"
129479,21,"English (American)","WS","First","Black","Male",NA,"LSU011T",TRUE,FALSE,"Marchman","Secondary","production",554,TRUE,"All Data",4867,"All Data (n = 4867)"
129480,19,"English (American)","WS","First","Black","Female",NA,"LSU012T",TRUE,FALSE,"Marchman","Some Secondary","production",580,TRUE,"All Data",4867,"All Data (n = 4867)"
129481,28,"English (American)","WS","First","Black","Male",NA,"LSU013T",TRUE,FALSE,"Marchman","Primary","production",106,TRUE,"All Data",4867,"All Data (n = 4867)"
129482,22,"English (American)","WS","Third","Black","Female",NA,"LSU018T",TRUE,FALSE,"Marchman","Some Secondary","production",327,TRUE,"All Data",4867,"All Data (n = 4867)"
129483,16,"English (American)","WS","First","Black","Male",NA,"LSU020T",TRUE,FALSE,"Marchman","Some College","production",83,TRUE,"All Data",4867,"All Data (n = 4867)"
129484,27,"English (American)","WS","Third","Black","Female",NA,"LSU022T",TRUE,FALSE,"Marchman","Some Secondary","production",374,TRUE,"All Data",4867,"All Data (n = 4867)"
129485,21,"English (American)","WS","Third","Black","Male",NA,"LSU023T",TRUE,FALSE,"Marchman","Some College","production",152,TRUE,"All Data",4867,"All Data (n = 4867)"
129486,30,"English (American)","WS","Third","Black","Male",NA,"LSU024T",TRUE,FALSE,"Marchman","Secondary","production",357,TRUE,"All Data",4867,"All Data (n = 4867)"
129487,18,"English (American)","WS","Second","Black","Female",NA,"LSU025T",TRUE,FALSE,"Marchman","Some College","production",42,TRUE,"All Data",4867,"All Data (n = 4867)"
129488,17,"English (American)","WS","Second","Black","Female",NA,"LSU026T",TRUE,FALSE,"Marchman","Secondary","production",21,TRUE,"All Data",4867,"All Data (n = 4867)"
129489,27,"English (American)","WS","Second","Other","Male",NA,"LSU027T",TRUE,FALSE,"Marchman","College","production",235,TRUE,"All Data",4867,"All Data (n = 4867)"
129490,18,"English (American)","WS","Fourth","Black","Female",NA,"LSU030T",TRUE,FALSE,"Marchman","Some College","production",127,TRUE,"All Data",4867,"All Data (n = 4867)"
129491,22,"English (American)","WS","Third","Black","Female",NA,"LSU031T",TRUE,FALSE,"Marchman","Secondary","production",425,TRUE,"All Data",4867,"All Data (n = 4867)"
129492,22,"English (American)","WS","First","Black","Female",NA,"LSU032T",TRUE,FALSE,"Marchman","Secondary","production",179,TRUE,"All Data",4867,"All Data (n = 4867)"
129493,19,"English (American)","WS","First","Black","Female",NA,"LSU033T",TRUE,FALSE,"Marchman","Secondary","production",29,TRUE,"All Data",4867,"All Data (n = 4867)"
129494,28,"English (American)","WS","Third","Black","Female",NA,"LSU035T",TRUE,FALSE,"Marchman","Secondary","production",516,TRUE,"All Data",4867,"All Data (n = 4867)"
129495,17,"English (American)","WS","First","Black","Male",NA,"LSU036T",TRUE,FALSE,"Marchman","Some Secondary","production",111,TRUE,"All Data",4867,"All Data (n = 4867)"
129496,18,"English (American)","WS","First","Black","Male",NA,"LSU037T",TRUE,FALSE,"Marchman","Some Secondary","production",76,TRUE,"All Data",4867,"All Data (n = 4867)"
129497,29,"English (American)","WS","First","Black","Male",NA,"LSU039T",TRUE,FALSE,"Marchman","Secondary","production",173,TRUE,"All Data",4867,"All Data (n = 4867)"
129498,22,"English (American)","WS","First","Black","Male",NA,"LSU040T",TRUE,FALSE,"Marchman","Secondary","production",76,TRUE,"All Data",4867,"All Data (n = 4867)"
129499,16,"English (American)","WS","First","Black","Male",NA,"LSU043T",TRUE,FALSE,"Marchman","Some College","production",83,TRUE,"All Data",4867,"All Data (n = 4867)"
129500,26,"English (American)","WS","First","Black","Female",NA,"LSU044T",TRUE,FALSE,"Marchman","Some Secondary","production",657,TRUE,"All Data",4867,"All Data (n = 4867)"
129501,20,"English (American)","WS","First","Black","Male",NA,"LSU046T",TRUE,FALSE,"Marchman","Some Secondary","production",137,TRUE,"All Data",4867,"All Data (n = 4867)"
129502,28,"English (American)","WS","First","Black","Female",NA,"LSU047T",TRUE,FALSE,"Marchman","Secondary","production",276,TRUE,"All Data",4867,"All Data (n = 4867)"
129503,28,"English (American)","WS","Third","Black","Female",NA,"LSU048T",TRUE,FALSE,"Marchman","Some Secondary","production",362,TRUE,"All Data",4867,"All Data (n = 4867)"
129504,20,"English (American)","WS","First","Black","Female",NA,"LSU049T",TRUE,FALSE,"Marchman","Secondary","production",475,TRUE,"All Data",4867,"All Data (n = 4867)"
129505,17,"English (American)","WS","First","Black","Male",NA,"LSU050T",TRUE,FALSE,"Marchman","Secondary","production",290,TRUE,"All Data",4867,"All Data (n = 4867)"
129506,28,"English (American)","WS","First","Black","Male",NA,"LSU052T",TRUE,FALSE,"Marchman","Some Secondary","production",607,TRUE,"All Data",4867,"All Data (n = 4867)"
129507,27,"English (American)","WS","Third","Black","Male",NA,"LSU055T",TRUE,FALSE,"Marchman","Some Secondary","production",314,TRUE,"All Data",4867,"All Data (n = 4867)"
129508,20,"English (American)","WS","First","Black","Female",NA,"LSU057T",TRUE,FALSE,"Marchman","Some Secondary","production",226,TRUE,"All Data",4867,"All Data (n = 4867)"
129509,30,"English (American)","WS","First","Black","Female",NA,"LSU058T",TRUE,FALSE,"Marchman","Some Secondary","production",337,TRUE,"All Data",4867,"All Data (n = 4867)"
